Count,Segments,Variable Name,Variable Count
171,Yound Affluent Mobiles,Household Size: 5+ People ,0
171,Yound Affluent Mobiles,Householder Age: 18-24 ,0
171,Yound Affluent Mobiles,Householder Age: 18-34 ,0
171,Yound Affluent Mobiles,Householder Age: 18-49 ,0
171,Yound Affluent Mobiles,Householder Age: 25-34 ,0
171,Yound Affluent Mobiles,Householder Age: 25-54 ,0
171,Yound Affluent Mobiles,Householder Age: 35-44 ,0
171,Yound Affluent Mobiles,Householder Age: 35-54 ,0
171,Yound Affluent Mobiles,Householder Age: 45-54 ,0
171,Yound Affluent Mobiles,Householder Age: 50+ ,0
171,Yound Affluent Mobiles,Householder Age: 55+ ,0
171,Yound Affluent Mobiles,Householder Age: 55-64 ,0
171,Yound Affluent Mobiles,Householder Age: 65-74 ,0
171,Yound Affluent Mobiles,Householder Age: 75+ ,0
171,Yound Affluent Mobiles,Householder Marital Status: Married ,0
171,Yound Affluent Mobiles,Householder Marital Status: Other ,0
171,Yound Affluent Mobiles,Householder Marital Status: Single ,0
171,Yound Affluent Mobiles,I am Among First of my Friends to try new Technology Products- Agree ,0
171,Yound Affluent Mobiles,I am Willing to Pay More for Top Quality Electronics- Agree ,0
171,Yound Affluent Mobiles,Internet Ads Appear at Inconvenient Moments- Agree ,0
171,Yound Affluent Mobiles,Internet Ads Are Alike- Agree ,0
171,Yound Affluent Mobiles,Internet Ads Are Amusing- Agree ,0
171,Yound Affluent Mobiles,Internet Ads Are Repeated too Often- Agree ,0
171,Yound Affluent Mobiles,Internet Ads Give Good Info on New Products/Services- Agree ,0
171,Yound Affluent Mobiles,Internet Ads Give Good Information on Consumer Product Use- Agree ,0
171,Yound Affluent Mobiles,Internet Ads Give Useful Info on Bargains- Agree ,0
171,Yound Affluent Mobiles,Internet Ads Have No Credibility- Agree ,0
171,Yound Affluent Mobiles,Internet Yellow Pages- Electronic Equipment- Supplies & Service- 1yr ,0
171,Yound Affluent Mobiles,Internet Yellow Pages- Home Improvement & Repairs- 1yr ,0
171,Yound Affluent Mobiles,IPA $1 million-$2 million,0
171,Yound Affluent Mobiles,IPA $100K-$249K,0
171,Yound Affluent Mobiles,IPA $2 million+,0
171,Yound Affluent Mobiles,IPA $250K-$499K,0
171,Yound Affluent Mobiles,IPA $25K-$49K,0
171,Yound Affluent Mobiles,IPA $500K-$749K,0
171,Yound Affluent Mobiles,IPA $50K-$74K,0
171,Yound Affluent Mobiles,IPA $750K-$999K,0
171,Yound Affluent Mobiles,IPA $75K-$99K,0
171,Yound Affluent Mobiles,IPA < $25K,0
171,Yound Affluent Mobiles,Length of Residence: 1-4 Years ,0
171,Yound Affluent Mobiles,Length of Residence: 5 Years or More ,0
171,Yound Affluent Mobiles,Length of Residence: Less than 1 Year ,0
171,Yound Affluent Mobiles,Like to Shop Around Before Making a Purchase- Agree ,0
171,Yound Affluent Mobiles,Magazine Ads Are Alike- Agree ,0
171,Yound Affluent Mobiles,Magazine Ads Are Repeated too Often- Agree ,0
171,Yound Affluent Mobiles,Magazine Ads Give Good Info on Consumer Product Use- Agree ,0
171,Yound Affluent Mobiles,Magazine Ads Give Good Info on New Products/Services- Agree ,0
171,Yound Affluent Mobiles,Magazine Ads Give Useful Information on Bargains- Agree ,0
171,Yound Affluent Mobiles,Magazine Ads Have No Credibility- Agree ,0
171,Yound Affluent Mobiles,Make Any Home Improvement- 1yr ,0
171,Yound Affluent Mobiles,Make Home Improvements- $500+- 1yr ,0
171,Yound Affluent Mobiles,Make Home Improvements- <$500- 1yr ,0
171,Yound Affluent Mobiles,Media Trusted the Most- Internet ,0
171,Yound Affluent Mobiles,Media Trusted the Most- Magazines ,0
171,Yound Affluent Mobiles,Media Trusted the Most- Newspapers ,0
171,Yound Affluent Mobiles,Media Trusted the Most- Radio ,0
171,Yound Affluent Mobiles,Media Trusted the Most- Television ,0
171,Yound Affluent Mobiles,Newspaper Ads Are Alike- Agree ,0
171,Yound Affluent Mobiles,Newspaper Ads Are Amusing- Agree ,0
171,Yound Affluent Mobiles,Newspaper Ads Are Repeated too Often- Agree ,0
171,Yound Affluent Mobiles,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,0
171,Yound Affluent Mobiles,Newspaper Ads Give Good Info on New Products/Services- Agree ,0
171,Yound Affluent Mobiles,Newspaper Ads Give Useful Info on Bargains- Agree ,0
171,Yound Affluent Mobiles,Newspaper Ads Have No Credibility- Agree ,0
171,Yound Affluent Mobiles,Number of Children 0-17 Living at Home: 1 ,0
171,Yound Affluent Mobiles,Number of Children 0-17 Living at Home: 2 ,0
171,Yound Affluent Mobiles,Number of Children 0-17 Living at Home: 3 ,0
171,Yound Affluent Mobiles,Number of Children 0-17 Living at Home: 4 ,0
171,Yound Affluent Mobiles,Number of Children 0-17 Living at Home: 5+ ,0
171,Yound Affluent Mobiles,Number of Children 0-17 Living at Home: Any Child ,0
171,Yound Affluent Mobiles,Number of Children 0-17 Living at Home: None ,0
171,Yound Affluent Mobiles,Often Seek Advice of Others Before Buying- Agree ,0
171,Yound Affluent Mobiles,Order Any Items by Internet- $200+- 1yr ,0
171,Yound Affluent Mobiles,Order Any Items by Internet- $50+- 1yr ,0
171,Yound Affluent Mobiles,Order Any Items by Internet- <$50- 1yr ,0
171,Yound Affluent Mobiles,Order Any Items by Internet- 1yr ,0
171,Yound Affluent Mobiles,Order from Bestbuy.com- 1yr ,0
171,Yound Affluent Mobiles,Order from costco.com- 1yr ,0
171,Yound Affluent Mobiles,Order from homedepot.com- 1yr ,0
171,Yound Affluent Mobiles,Order from Walmart.com- 1yr ,0
171,Yound Affluent Mobiles,Own Burglar Alarm ,0
171,Yound Affluent Mobiles,People Ask Me for Purchasing Advice- Agree ,0
171,Yound Affluent Mobiles,Prefer Products With the Latest Technology- Agree ,0
171,Yound Affluent Mobiles,Prefer To Shop At Specialized Stores- Agree ,0
171,Yound Affluent Mobiles,Price Is More Important than Brand Names- Agree ,0
171,Yound Affluent Mobiles,Radio Ads Appear at Inconvenient Moments- Agree ,0
171,Yound Affluent Mobiles,Radio Ads Are Alike- Agree ,0
171,Yound Affluent Mobiles,Radio Ads Are Repeated too Often- Agree ,0
171,Yound Affluent Mobiles,Radio Ads Give Good Info on Consumer Prod Use- Agree ,0
171,Yound Affluent Mobiles,Radio Ads Give Good Info on New Products/Services- Agree ,0
171,Yound Affluent Mobiles,Radio Ads Give Useful Info on Bargains- Agree ,0
171,Yound Affluent Mobiles,Radio Ads Have No Credibility- Agree ,0
171,Yound Affluent Mobiles,"Residential Insurance, Preferred Service Channel: Local Agent ",0
171,Yound Affluent Mobiles,"Residential Insurance, Preferred Service Channel: Phone ",0
171,Yound Affluent Mobiles,"Residential Insurance, Preferred Service Channel: Website ",0
171,Yound Affluent Mobiles,Shop at Ace Hardware- 1yr ,0
171,Yound Affluent Mobiles,Shop at Best Buy- 1yr ,0
171,Yound Affluent Mobiles,Shop at Costco- 6mo ,0
171,Yound Affluent Mobiles,Shop at Home Depot- 1yr ,0
171,Yound Affluent Mobiles,Shop at Target- 3mo ,0
171,Yound Affluent Mobiles,Shop at Wal-Mart- 3mo ,0
171,Yound Affluent Mobiles,Tenure: Own Home ,0
171,Yound Affluent Mobiles,Tenure: Rents Home ,0
171,Yound Affluent Mobiles,TV Ads Appear at Inconvenient Moments- Agree ,0
171,Yound Affluent Mobiles,TV Ads Are Alike- Agree ,0
171,Yound Affluent Mobiles,TV Ads Are Amusing- Agree ,0
171,Yound Affluent Mobiles,TV Ads Are Repeated too Often- Agree ,0
171,Yound Affluent Mobiles,TV Ads Give Good Info on Consumer Prod Use- Agree ,0
171,Yound Affluent Mobiles,TV Ads Give Good Info on New Products/Services- Agree ,0
171,Yound Affluent Mobiles,TV Ads Give Useful Info on Bargains- Agree ,0
171,Yound Affluent Mobiles,TV Ads Have No Credibility- Agree ,0
171,Yound Affluent Mobiles,Typically Read Online Reviews Before Purchasing Online - Agree ,0
171,Yound Affluent Mobiles,"Value of Owned Home: $100,000 - $149,999 ",0
171,Yound Affluent Mobiles,"Value of Owned Home: $150,000 - $199,999 ",0
171,Yound Affluent Mobiles,"Value of Owned Home: $200,000 - $499,999 ",0
171,Yound Affluent Mobiles,"Value of Owned Home: $50,000 - $99,999 ",0
171,Yound Affluent Mobiles,"Value of Owned Home: $500,000+ ",0
171,Yound Affluent Mobiles,"Value of Owned Home: Under $50,000 ",0
171,Yound Affluent Mobiles,Wait for Others to Try Things Before I Buy- Agree ,0
171,Yound Affluent Mobiles,Will Buy on Credit Rather than Wait- Agree ,0
171,Yound Affluent Mobiles,Will Switch Brands to Use a Cents-Off Coupon- Agree ,0
171,Yound Affluent Mobiles,Would like to buy Security Devices,0
171,Comfortable Retirees,High & Medium IPA,119470
171,Diverse Workers,High & Medium IPA,0
171,Elder Midscale Class,High & Medium IPA,760180
171,Elite Households,High & Medium IPA,3651132
171,Mass Markets,High & Medium IPA,123992
171,Modest Families,High & Medium IPA,0
171,Prosperous Acheivers,High & Medium IPA,3480767
171,Upscale Matures,High & Medium IPA,2657359
171,Well-heeled Affluents,High & Medium IPA,2569518
171,Yound Affluent Mobiles,High & Medium IPA,1952550
171,Young Upscale Families,High & Medium IPA,2977446
171,Young Urban Masses,High & Medium IPA,58152
171,Comfortable Retirees,Household Counts,3502870
171,Diverse Workers,Household Counts,9067386
171,Elder Midscale Class,Household Counts,5126538
171,Elite Households,Household Counts,3782280
171,Mass Markets,Household Counts,8944892
171,Modest Families,Household Counts,3922926
171,Prosperous Acheivers,Household Counts,3653326
171,Upscale Matures,Household Counts,2990662
171,Well-heeled Affluents,Household Counts,2647809
171,Yound Affluent Mobiles,Household Counts,5455273
171,Young Upscale Families,Household Counts,6370407
171,Young Urban Masses,Household Counts,6709160
5,Well-heeled Affluents,I am Willing to Pay More for Top Quality Electronics- Agree ,756944
5,Prosperous Acheivers,I am Willing to Pay More for Top Quality Electronics- Agree ,953399
5,Young Affluent Mobiles,I am Willing to Pay More for Top Quality Electronics- Agree ,1685141
5,Upscale Matures,I am Willing to Pay More for Top Quality Electronics- Agree ,647027
5,Elite Households,I am Willing to Pay More for Top Quality Electronics- Agree ,1153657
5,Young Upscale Families,I am Willing to Pay More for Top Quality Electronics- Agree ,1768303
5,Elder Midscale Class,I am Willing to Pay More for Top Quality Electronics- Agree ,1001329
5,Comfortable Retirees,I am Willing to Pay More for Top Quality Electronics- Agree ,537362
5,Mass Markets,I am Willing to Pay More for Top Quality Electronics- Agree ,2239097
5,Young Urban Masses,I am Willing to Pay More for Top Quality Electronics- Agree ,1705368
5,Diverse Workers,I am Willing to Pay More for Top Quality Electronics- Agree ,1920240
5,Modest Families,I am Willing to Pay More for Top Quality Electronics- Agree ,867047
5,Well-heeled Affluents,Will Switch Brands to Use a Cents-Off Coupon- Agree ,522831
5,Prosperous Acheivers,Will Switch Brands to Use a Cents-Off Coupon- Agree ,704491
5,Young Affluent Mobiles,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1345477
5,Upscale Matures,Will Switch Brands to Use a Cents-Off Coupon- Agree ,596014
5,Elite Households,Will Switch Brands to Use a Cents-Off Coupon- Agree ,887918
5,Young Upscale Families,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1472441
5,Elder Midscale Class,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1081551
5,Comfortable Retirees,Will Switch Brands to Use a Cents-Off Coupon- Agree ,759639
5,Mass Markets,Will Switch Brands to Use a Cents-Off Coupon- Agree ,2168742
5,Young Urban Masses,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1686936
5,Diverse Workers,Will Switch Brands to Use a Cents-Off Coupon- Agree ,2286425
5,Modest Families,Will Switch Brands to Use a Cents-Off Coupon- Agree ,1076186
5,Well-heeled Affluents,Would like to buy Security Devices,1176191
5,Prosperous Acheivers,Would like to buy Security Devices,849727
5,Young Affluent Mobiles,Would like to buy Security Devices,427550
5,Upscale Matures,Would like to buy Security Devices,451118
5,Elite Households,Would like to buy Security Devices,773110
5,Young Upscale Families,Would like to buy Security Devices,367450
5,Elder Midscale Class,Would like to buy Security Devices,424447
5,Comfortable Retirees,Would like to buy Security Devices,121346
5,Mass Markets,Would like to buy Security Devices,807344
5,Young Urban Masses,Would like to buy Security Devices,136007
5,Diverse Workers,Would like to buy Security Devices,327728
5,Modest Families,Would like to buy Security Devices,224353
5,Yound Affluent Mobiles,I am Willing to Pay More for Top Quality Electronics- Agree ,0
5,Yound Affluent Mobiles,Will Switch Brands to Use a Cents-Off Coupon- Agree ,0
5,Yound Affluent Mobiles,Would like to buy Security Devices,0
5,Comfortable Retirees,High & Medium IPA,119470
5,Diverse Workers,High & Medium IPA,0
5,Elder Midscale Class,High & Medium IPA,760180
5,Elite Households,High & Medium IPA,3651132
5,Mass Markets,High & Medium IPA,123992
5,Modest Families,High & Medium IPA,0
5,Prosperous Acheivers,High & Medium IPA,3480767
5,Upscale Matures,High & Medium IPA,2657359
5,Well-heeled Affluents,High & Medium IPA,2569518
5,Yound Affluent Mobiles,High & Medium IPA,1952550
5,Young Upscale Families,High & Medium IPA,2977446
5,Young Urban Masses,High & Medium IPA,58152
5,Comfortable Retirees,Household Counts,3502870
5,Diverse Workers,Household Counts,9067386
5,Elder Midscale Class,Household Counts,5126538
5,Elite Households,Household Counts,3782280
5,Mass Markets,Household Counts,8944892
5,Modest Families,Household Counts,3922926
5,Prosperous Acheivers,Household Counts,3653326
5,Upscale Matures,Household Counts,2990662
5,Well-heeled Affluents,Household Counts,2647809
5,Yound Affluent Mobiles,Household Counts,5455273
5,Young Upscale Families,Household Counts,6370407
5,Young Urban Masses,Household Counts,6709160
